timestamp_iso,elapsed_sec,host_frame_index,device_frame_index,device_millis,value_unit,R1C1,R1C2,R1C3,R1C4,R1C5,R1C6,R1C7,R2C1,R2C2,R2C3,R2C4,R2C5,R2C6,R2C7,R3C1,R3C2,R3C3,R3C4,R3C5,R3C6,R3C7,R4C1,R4C2,R4C3,R4C4,R4C5,R4C6,R4C7,R5C1,R5C2,R5C3,R5C4,R5C5,R5C6,R5C7,R6C1,R6C2,R6C3,R6C4,R6C5,R6C6,R6C7,R7C1,R7C2,R7C3,R7C4,R7C5,R7C6,R7C7
2026-06-01T12:27:43.020,1.237,1,514004,4480953,V,2.750403,2.637582,2.616630,2.560220,2.536850,2.583590,2.752820,2.660146,2.426447,2.445787,2.424835,2.438535,2.488498,2.708498,2.679487,2.461905,2.528791,2.502198,2.492527,2.499780,2.693187,2.712528,2.527179,2.469157,2.466740,2.440952,2.453846,2.685128,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.710916,2.550550,2.564249,2.567472,2.522344,2.558608,2.739927,2.784249,2.664982,2.722198,2.710916,2.679487,2.621465,2.773773
2026-06-01T12:27:43.020,1.237,2,514005,4480962,V,2.756850,2.635971,2.612601,2.556996,2.540073,2.590037,2.747985,2.656923,2.425641,2.453846,2.424835,2.436923,2.489304,2.733480,2.677070,2.459487,2.514286,2.505421,2.490916,2.498974,2.710110,2.711722,2.528791,2.444982,2.422418,2.441758,2.449817,2.669011,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.718974,2.564249,2.565861,2.569084,2.536044,2.564249,2.740733,2.786667,2.676264,2.721392,2.711722,2.678681,2.613407,2.762491
2026-06-01T12:27:43.020,1.237,3,514006,4480970,V,2.775385,2.634359,2.617436,2.550550,2.537656,2.595678,2.747985,2.658535,2.428864,2.464322,2.424835,2.436923,2.493333,2.708498,2.679487,2.463516,2.535238,2.507033,2.489304,2.499780,2.715751,2.711722,2.526374,2.440952,2.421612,2.441758,2.463516,2.673040,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.714945,2.546520,2.566667,2.562637,2.532015,2.520733,2.739121,2.789890,2.676264,2.721392,2.714139,2.679487,2.615824,2.771355
2026-06-01T12:27:43.020,1.237,4,514007,4480979,V,2.758461,2.637582,2.615824,2.557802,2.540073,2.592454,2.749597,2.662564,2.424029,2.457875,2.424835,2.430476,2.490110,2.685128,2.677070,2.487692,2.536044,2.556996,2.490110,2.498974,2.710916,2.711722,2.522344,2.472381,2.416776,2.444176,2.472381,2.687546,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.717363,2.552967,2.565055,2.565861,2.528791,2.557802,2.737509,2.785861,2.665787,2.723004,2.710110,2.660952,2.617436,2.772161
2026-06-01T12:27:43.020,1.237,5,514008,4480988,V,2.746374,2.658535,2.612601,2.559414,2.538461,2.625494,2.747985,2.662564,2.412747,2.456264,2.427253,2.437729,2.498974,2.707692,2.679487,2.459487,2.538461,2.504615,2.490110,2.501392,2.714945,2.706886,2.524762,2.464322,2.416776,2.440952,2.450623,2.673846,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.716557,2.527985,2.576337,2.569084,2.525568,2.564249,2.743150,2.784249,2.654505,2.723004,2.714139,2.684322,2.649670,2.768938
2026-06-01T12:27:43.021,1.238,6,514009,4480997,V,2.756850,2.635165,2.609377,2.557802,2.539267,2.596483,2.749597,2.660952,2.426447,2.453846,2.424835,2.436117,2.488498,2.701245,2.678681,2.461099,2.557802,2.507839,2.499780,2.504615,2.750403,2.711722,2.523956,2.468352,2.415165,2.440952,2.447399,2.671428,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.709304,2.546520,2.566667,2.568278,2.527985,2.564249,2.743150,2.809231,2.673846,2.726227,2.732674,2.679487,2.614213,2.800366
2026-06-01T12:27:43.021,1.238,7,514010,4481005,V,2.755238,2.637582,2.614213,2.559414,2.538461,2.594872,2.749597,2.659341,2.429670,2.453040,2.425641,2.420806,2.492527,2.702051,2.688352,2.462711,2.536044,2.517509,2.490110,2.499780,2.713333,2.704469,2.527179,2.465934,2.415971,2.437729,2.449011,2.679487,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.714945,2.556996,2.577949,2.603736,2.540073,2.540073,2.740733,2.785055,2.674652,2.717363,2.711722,2.682711,2.617436,2.739121
2026-06-01T12:27:43.021,1.238,8,514011,4481014,V,2.755238,2.636776,2.612601,2.579560,2.538461,2.591648,2.745568,2.664176,2.426447,2.453846,2.429670,2.438535,2.490110,2.711722,2.678681,2.464322,2.538461,2.504615,2.492527,2.502198,2.712528,2.717363,2.530403,2.471575,2.419194,2.441758,2.442564,2.675458,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.718168,2.554579,2.567472,2.573919,2.526374,2.563443,2.741539,2.785861,2.676264,2.722198,2.708498,2.673846,2.612601,2.774579
2026-06-01T12:27:43.021,1.238,9,514012,4481023,V,2.752820,2.636776,2.615824,2.561831,2.537656,2.593260,2.748791,2.660952,2.424835,2.479634,2.424835,2.436117,2.492527,2.700439,2.677876,2.458681,2.535238,2.505421,2.492527,2.506227,2.706886,2.709304,2.523150,2.470769,2.417582,2.444982,2.449011,2.675458,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.716557,2.551355,2.565861,2.586007,2.532820,2.566667,2.723809,2.786667,2.673846,2.720586,2.710110,2.678681,2.598095,2.772967
2026-06-01T12:27:43.021,1.238,10,514013,4481031,V,2.758461,2.617436,2.608571,2.533626,2.532820,2.593260,2.737509,2.656923,2.425641,2.455458,2.423223,2.436117,2.490916,2.702051,2.675458,2.463516,2.535238,2.503004,2.488498,2.505421,2.718168,2.718974,2.516703,2.495751,2.415971,2.438535,2.453040,2.677876,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,3.300000,2.713333,2.554579,2.566667,2.558608,2.527179,2.565055,2.737509,2.781026,2.674652,2.722198,2.705275,2.681905,2.597289,2.773773
