timestamp_iso,elapsed_sec,host_frame_index,device_frame_index,device_millis,value_unit,R1C1,R1C2,R1C3,R1C4,R1C5,R1C6,R1C7,R2C1,R2C2,R2C3,R2C4,R2C5,R2C6,R2C7,R3C1,R3C2,R3C3,R3C4,R3C5,R3C6,R3C7,R4C1,R4C2,R4C3,R4C4,R4C5,R4C6,R4C7,R5C1,R5C2,R5C3,R5C4,R5C5,R5C6,R5C7,R6C1,R6C2,R6C3,R6C4,R6C5,R6C6,R6C7,R7C1,R7C2,R7C3,R7C4,R7C5,R7C6,R7C7
2026-06-01T12:07:41.767,1.246,1,376182,3279733,V,2.701245,2.451428,2.386960,2.375678,2.446593,2.497363,2.660952,2.669011,2.485275,2.399853,2.432088,2.466740,2.428864,2.662564,2.738315,2.564249,2.480439,2.503809,2.506227,2.482051,2.665787,2.641612,2.439341,2.351502,2.297509,2.378901,2.366007,2.641612,2.638388,2.366007,2.291062,2.263663,2.345055,2.319267,2.586007,2.669817,2.463516,2.335385,2.363590,2.404689,2.416776,2.636776,2.637582,2.547326,2.503004,2.506227,2.538461,2.517509,2.694798
2026-06-01T12:07:41.767,1.246,2,376183,3279742,V,2.706886,2.456264,2.378901,2.367619,2.442564,2.439341,2.657729,2.672234,2.484469,2.398242,2.430476,2.461099,2.420000,2.656923,2.730256,2.550550,2.478022,2.494945,2.506227,2.488498,2.697216,2.653700,2.415165,2.352308,2.295092,2.374872,2.382124,2.647253,2.632747,2.367619,2.295092,2.252381,2.344249,2.307985,2.589231,2.666593,2.451428,2.339414,2.362784,2.403077,2.422418,2.605348,2.638388,2.509450,2.494945,2.483663,2.532820,2.517509,2.700439
2026-06-01T12:07:41.768,1.246,3,376184,3279751,V,2.703663,2.458681,2.390183,2.402271,2.444176,2.482051,2.657729,2.671428,2.481245,2.405494,2.428864,2.469157,2.435311,2.656117,2.734286,2.553773,2.473993,2.497363,2.509450,2.532820,2.702051,2.652088,2.438535,2.353113,2.302344,2.380513,2.382124,2.587619,2.633553,2.368425,2.291868,2.253993,2.342637,2.317656,2.636776,2.660146,2.465128,2.349890,2.362784,2.409524,2.417582,2.594066,2.633553,2.507033,2.500586,2.487692,2.537656,2.515091,2.695604
2026-06-01T12:07:41.768,1.246,4,376185,3279760,V,2.701245,2.461099,2.386154,2.368425,2.443370,2.477216,2.653700,2.673846,2.484469,2.404689,2.440146,2.469157,2.435311,2.663370,2.729450,2.553773,2.478828,2.495751,2.507839,2.465934,2.701245,2.648865,2.436923,2.349084,2.294286,2.349084,2.378095,2.644029,2.631135,2.367619,2.291868,2.253187,2.343443,2.312820,2.575531,2.672234,2.453040,2.340220,2.360366,2.428864,2.416776,2.604542,2.632747,2.481245,2.500586,2.482857,2.548132,2.515091,2.698828
2026-06-01T12:07:41.768,1.246,5,376186,3279768,V,2.702051,2.460293,2.386960,2.359560,2.440952,2.477216,2.657729,2.670623,2.486081,2.390183,2.429670,2.478022,2.467546,2.664982,2.737509,2.554579,2.477216,2.492527,2.512674,2.486887,2.693993,2.648059,2.444982,2.358755,2.301538,2.381319,2.378095,2.646447,2.626300,2.361978,2.291062,2.236264,2.333773,2.328938,2.591648,2.663370,2.429670,2.341026,2.403883,2.467546,2.418388,2.602930,2.629524,2.510256,2.499780,2.491722,2.535238,2.515898,2.699634
2026-06-01T12:07:41.768,1.247,6,376187,3279777,V,2.705275,2.454652,2.378901,2.374066,2.441758,2.473187,2.658535,2.670623,2.485275,2.399853,2.427253,2.462711,2.434505,2.663370,2.706886,2.551355,2.474798,2.488498,2.503809,2.497363,2.704469,2.644835,2.439341,2.351502,2.295897,2.382124,2.378901,2.644835,2.633553,2.359560,2.291868,2.254798,2.341026,2.319267,2.580366,2.670623,2.464322,2.336996,2.361172,2.416776,2.416776,2.606154,2.639194,2.509450,2.498168,2.482051,2.527985,2.482857,2.697216
2026-06-01T12:07:41.769,1.247,7,376188,3279786,V,2.698022,2.459487,2.387766,2.371648,2.441758,2.478828,2.659341,2.669817,2.479634,2.401465,2.428864,2.474798,2.432088,2.667399,2.733480,2.549744,2.438535,2.494945,2.503809,2.481245,2.692381,2.651282,2.436117,2.348278,2.294286,2.377289,2.385348,2.647253,2.601319,2.362784,2.287839,2.253993,2.338608,2.324103,2.600513,2.666593,2.484469,2.339414,2.363590,2.405494,2.415165,2.604542,2.635971,2.507033,2.470769,2.485275,2.538461,2.515091,2.692381
2026-06-01T12:07:41.769,1.247,8,376189,3279794,V,2.686740,2.469963,2.381319,2.367619,2.440952,2.474798,2.656117,2.672234,2.477216,2.406300,2.431282,2.473187,2.435311,2.666593,2.724615,2.548938,2.477216,2.496557,2.488498,2.485275,2.662564,2.640806,2.444176,2.362784,2.294286,2.402271,2.382930,2.640000,2.643223,2.365201,2.282198,2.252381,2.344249,2.326520,2.597289,2.664982,2.463516,2.339414,2.355531,2.409524,2.380513,2.607765,2.640806,2.513480,2.500586,2.453846,2.552161,2.594872,2.691575
2026-06-01T12:07:41.769,1.247,9,376190,3279803,V,2.698828,2.457875,2.392601,2.370842,2.443370,2.484469,2.663370,2.669011,2.485275,2.403883,2.428059,2.462711,2.424029,2.653700,2.729450,2.546520,2.473993,2.494139,2.521538,2.485275,2.691575,2.653700,2.420806,2.351502,2.289450,2.378901,2.379707,2.649670,2.630330,2.368425,2.290256,2.255604,2.345055,2.316044,2.597289,2.684322,2.463516,2.337802,2.361172,2.408718,2.403883,2.611795,2.640000,2.510256,2.488498,2.486887,2.544908,2.510256,2.689963
2026-06-01T12:07:41.769,1.247,10,376191,3279812,V,2.685934,2.452235,2.373260,2.368425,2.440952,2.470769,2.652088,2.668205,2.483663,2.401465,2.440146,2.469963,2.432088,2.669011,2.720586,2.522344,2.484469,2.492527,2.506227,2.456264,2.693993,2.646447,2.436117,2.350696,2.330549,2.378095,2.379707,2.644835,2.635971,2.353113,2.291062,2.252381,2.355531,2.324908,2.588425,2.663370,2.463516,2.339414,2.361978,2.442564,2.419194,2.608571,2.635971,2.507839,2.424029,2.486887,2.528791,2.509450,2.706080
2026-06-01T12:07:41.769,1.247,11,376192,3279821,V,2.702051,2.453846,2.388572,2.347472,2.442564,2.414359,2.662564,2.671428,2.485275,2.403077,2.427253,2.468352,2.436923,2.669011,2.731062,2.570696,2.474798,2.496557,2.508645,2.482857,2.699634,2.646447,2.435311,2.339414,2.292674,2.386154,2.385348,2.619853,2.626300,2.366007,2.292674,2.262051,2.340220,2.320879,2.587619,2.659341,2.464322,2.336996,2.360366,2.408718,2.420806,2.610183,2.633553,2.507839,2.501392,2.478828,2.530403,2.514286,2.692381
