timestamp_iso,elapsed_sec,host_frame_index,device_frame_index,device_millis,value_unit,R1C1,R1C2,R1C3,R1C4,R1C5,R1C6,R1C7,R2C1,R2C2,R2C3,R2C4,R2C5,R2C6,R2C7,R3C1,R3C2,R3C3,R3C4,R3C5,R3C6,R3C7,R4C1,R4C2,R4C3,R4C4,R4C5,R4C6,R4C7,R5C1,R5C2,R5C3,R5C4,R5C5,R5C6,R5C7,R6C1,R6C2,R6C3,R6C4,R6C5,R6C6,R6C7,R7C1,R7C2,R7C3,R7C4,R7C5,R7C6,R7C7
2026-06-01T11:52:39.623,1.242,1,272675,2377587,V,2.408718,2.370842,2.358755,2.420000,2.335385,2.361172,2.393407,2.461099,2.428864,2.433700,2.478022,2.443370,2.423223,2.503004,1.920366,2.108132,2.172601,2.191135,2.216117,2.158095,2.284615,2.233040,2.271722,2.268498,2.183077,2.223370,2.229817,2.346667,2.198388,2.086374,2.192747,2.218535,2.216117,2.152454,2.159707,2.143590,2.150842,2.191941,2.224982,2.119414,2.153260,2.241905,2.129890,2.136337,2.171795,2.228205,2.218535,2.142784,2.246740
2026-06-01T11:52:39.624,1.243,2,272676,2377596,V,2.408718,2.369231,2.356337,2.455458,2.336190,2.358755,2.397436,2.461905,2.428864,2.435311,2.468352,2.418388,2.418388,2.500586,1.917949,2.108132,2.172601,2.187912,2.214505,2.161319,2.275751,2.258828,2.272527,2.270110,2.187912,2.225787,2.230623,2.347472,2.202418,2.087179,2.200806,2.230623,2.187106,2.152454,2.160513,2.142784,2.150037,2.191941,2.223370,2.128278,2.152454,2.246740,2.127472,2.133114,2.153260,2.229817,2.220952,2.137949,2.249963
2026-06-01T11:52:39.624,1.243,3,272677,2377605,V,2.407106,2.370842,2.357143,2.420000,2.338608,2.361172,2.399048,2.462711,2.415165,2.434505,2.465934,2.423223,2.457070,2.505421,1.921172,2.108938,2.167766,2.189524,2.215311,2.159707,2.283004,2.236264,2.270110,2.276557,2.192747,2.222564,2.235458,2.347472,2.194359,2.088791,2.190330,2.221758,2.216117,2.150037,2.158901,2.165348,2.148425,2.193553,2.226593,2.128278,2.149231,2.244322,2.126667,2.130696,2.150037,2.227399,2.216923,2.129890,2.249157
2026-06-01T11:52:39.624,1.243,4,272678,2377614,V,2.438535,2.367619,2.356337,2.422418,2.333773,2.358755,2.401465,2.462711,2.430476,2.448205,2.468352,2.447399,2.423223,2.503809,1.917949,2.112161,2.154872,2.193553,2.214505,2.162124,2.241099,2.258022,2.270916,2.269304,2.187106,2.224176,2.232234,2.349084,2.200806,2.087179,2.187106,2.219341,2.215311,2.154872,2.154872,2.142784,2.128278,2.183077,2.223370,2.126667,2.149231,2.243516,2.126667,2.129084,2.153260,2.218535,2.210476,2.137949,2.252381
2026-06-01T11:52:39.624,1.243,5,272679,2377622,V,2.407106,2.367619,2.353919,2.391795,2.336996,2.332161,2.399048,2.462711,2.426447,2.432088,2.466740,2.450623,2.421612,2.523150,1.917143,2.108132,2.176630,2.190330,2.208864,2.161319,2.229817,2.235458,2.270110,2.318461,2.187106,2.223370,2.230623,2.361978,2.200000,2.087985,2.197582,2.202418,2.201612,2.146007,2.158901,2.134725,2.149231,2.184689,2.217729,2.129084,2.200806,2.242711,2.125055,2.130696,2.152454,2.203223,2.217729,2.094432,2.241905
2026-06-01T11:52:39.625,1.243,6,272680,2377631,V,2.406300,2.387766,2.349890,2.424835,2.333773,2.361172,2.399853,2.462711,2.428864,2.432894,2.486887,2.440952,2.423223,2.504615,1.920366,2.107326,2.180659,2.190330,2.212088,2.164542,2.282198,2.237070,2.271722,2.266886,2.205641,2.222564,2.227399,2.346667,2.201612,2.079121,2.189524,2.224982,2.216117,2.138755,2.159707,2.141172,2.142784,2.191941,2.222564,2.126667,2.154066,2.231429,2.090403,2.128278,2.151648,2.228205,2.149231,2.134725,2.244322
2026-06-01T11:52:39.625,1.243,7,272681,2377640,V,2.409524,2.381319,2.357143,2.405494,2.336996,2.358755,2.399048,2.461905,2.426447,2.434505,2.464322,2.431282,2.432894,2.500586,1.917949,2.104103,2.170989,2.187106,2.214505,2.160513,2.283809,2.233040,2.265275,2.268498,2.186300,2.199194,2.229817,2.336190,2.166960,2.086374,2.192747,2.220952,2.216923,2.146813,2.160513,2.144396,2.152454,2.192747,2.222564,2.127472,2.153260,2.243516,2.119414,2.133919,2.158095,2.229817,2.214505,2.135531,2.249963
2026-06-01T11:52:39.625,1.243,8,272682,2377649,V,2.406300,2.370842,2.355531,2.424835,2.336190,2.359560,2.399048,2.461905,2.428059,2.435311,2.465934,2.446593,2.424835,2.503809,1.916337,2.107326,2.171795,2.178242,2.214505,2.159707,2.283004,2.237875,2.274945,2.269304,2.187912,2.214505,2.232234,2.349084,2.200806,2.087179,2.191941,2.213700,2.208059,2.153260,2.158901,2.139560,2.142784,2.190330,2.221758,2.127472,2.154066,2.245128,2.123443,2.128278,2.153260,2.225787,2.216923,2.150037,2.247546
2026-06-01T11:52:39.625,1.243,9,272683,2377657,V,2.403883,2.366813,2.357143,2.422418,2.336190,2.359560,2.423223,2.462711,2.428864,2.428864,2.464322,2.445787,2.415165,2.501392,1.915531,2.108132,2.173407,2.190330,2.214505,2.162124,2.285421,2.235458,2.270110,2.269304,2.187106,2.220146,2.231429,2.370842,2.200806,2.087985,2.190330,2.221758,2.216923,2.147619,2.154872,2.142784,2.144396,2.190330,2.224176,2.125861,2.153260,2.290256,2.122637,2.131502,2.152454,2.227399,2.216923,2.124249,2.249963
2026-06-01T11:52:39.625,1.243,10,272684,2377666,V,2.408718,2.368425,2.355531,2.420806,2.337802,2.359560,2.400659,2.462711,2.428864,2.436923,2.457875,2.443370,2.423223,2.501392,1.920366,2.112161,2.171795,2.189524,2.216117,2.154872,2.302344,2.228205,2.272527,2.224982,2.193553,2.202418,2.226593,2.341831,2.195971,2.085568,2.179853,2.221758,2.216923,2.147619,2.158095,2.142784,2.149231,2.191135,2.219341,2.132308,2.152454,2.237875,2.124249,2.129084,2.151648,2.231429,2.216923,2.136337,2.247546
2026-06-01T11:52:39.625,1.244,11,272685,2377675,V,2.408718,2.360366,2.356337,2.417582,2.335385,2.358755,2.398242,2.461905,2.427253,2.436117,2.465128,2.446593,2.416776,2.500586,1.917949,2.093626,2.166154,2.191941,2.213700,2.162124,2.284615,2.233040,2.303956,2.267692,2.186300,2.223370,2.230623,2.346667,2.196777,2.079927,2.189524,2.224982,2.215311,2.161319,2.158095,2.142784,2.124249,2.190330,2.220952,2.127472,2.119414,2.241905,2.125055,2.146813,2.158095,2.228205,2.216923,2.137143,2.269304
2026-06-01T11:52:39.625,1.244,12,272686,2377683,V,2.448205,2.370037,2.354725,2.433700,2.335385,2.360366,2.394212,2.461905,2.426447,2.436923,2.465934,2.440146,2.424835,2.503004,1.917143,2.105714,2.175018,2.165348,2.215311,2.161319,2.283004,2.233040,2.267692,2.267692,2.187912,2.220952,2.231429,2.349890,2.198388,2.087179,2.191135,2.241099,2.215311,2.155678,2.156483,2.143590,2.150037,2.187912,2.219341,2.126667,2.148425,2.237070,2.057363,2.133114,2.151648,2.222564,2.218535,2.137143,2.247546
2026-06-01T11:52:39.625,1.244,13,272687,2377692,V,2.407106,2.369231,2.347472,2.458681,2.336190,2.360366,2.401465,2.461905,2.427253,2.446593,2.458681,2.444176,2.420806,2.499780,1.917143,2.077509,2.172601,2.188718,2.214505,2.159707,2.280586,2.232234,2.267692,2.266081,2.185494,2.223370,2.229817,2.348278,2.199194,2.073480,2.179853,2.215311,2.212894,2.146813,2.157289,2.162124,2.151648,2.192747,2.207253,2.125861,2.153260,2.241099,2.094432,2.132308,2.153260,2.227399,2.216117,2.136337,2.247546
2026-06-01T11:52:39.625,1.244,14,272688,2377701,V,2.405494,2.368425,2.356337,2.425641,2.337802,2.359560,2.399048,2.462711,2.429670,2.433700,2.463516,2.444176,2.428059,2.503809,1.924396,2.112161,2.170989,2.189524,2.216117,2.159707,2.287033,2.233846,2.270110,2.267692,2.183077,2.224982,2.229011,2.346667,2.195165,2.087985,2.193553,2.216117,2.220146,2.147619,2.158095,2.144396,2.151648,2.191941,2.224982,2.124249,2.149231,2.243516,2.125861,2.109744,2.153260,2.228205,2.218535,2.121026,2.246740
2026-06-01T11:52:39.625,1.244,15,272689,2377710,V,2.407912,2.361978,2.354725,2.411941,2.336190,2.359560,2.395824,2.460293,2.424029,2.436117,2.478022,2.444176,2.421612,2.499780,1.904249,2.103297,2.172601,2.190330,2.211282,2.168571,2.283004,2.233040,2.266886,2.287033,2.186300,2.226593,2.229011,2.342637,2.201612,2.088791,2.191941,2.219341,2.216117,2.149231,2.155678,2.146007,2.146007,2.194359,2.220952,2.127472,2.154066,2.242711,2.126667,2.126667,2.153260,2.225787,2.218535,2.158095,2.243516
2026-06-01T11:52:39.625,1.244,16,272690,2377718,V,2.405494,2.384542,2.353919,2.424835,2.337802,2.361978,2.400659,2.462711,2.426447,2.434505,2.486081,2.443370,2.424835,2.502198,1.911502,2.110549,2.175018,2.188718,2.213700,2.156483,2.259634,2.233846,2.270110,2.246740,2.185494,2.218535,2.229817,2.346667,2.199194,2.088791,2.187912,2.218535,2.216117,2.149231,2.154872,2.108938,2.151648,2.188718,2.220952,2.130696,2.154066,2.241099,2.126667,2.131502,2.144396,2.226593,2.215311,2.136337,2.245128
2026-06-01T11:52:39.625,1.244,17,272691,2377727,V,2.411135,2.367619,2.357143,2.417582,2.337802,2.360366,2.400659,2.462711,2.426447,2.436117,2.461905,2.440952,2.420000,2.506227,1.915531,2.109744,2.172601,2.190330,2.213700,2.162930,2.284615,2.213700,2.265275,2.266886,2.237070,2.248352,2.230623,2.345055,2.227399,2.087985,2.192747,2.225787,2.217729,2.154066,2.158095,2.126667,2.147619,2.191135,2.223370,2.126667,2.150842,2.243516,2.125055,2.131502,2.153260,2.224982,2.216117,2.138755,2.249157
2026-06-01T11:52:39.625,1.244,18,272692,2377736,V,2.406300,2.366813,2.352308,2.424835,2.335385,2.374066,2.395018,2.461905,2.429670,2.436117,2.466740,2.436923,2.426447,2.502198,1.916337,2.108132,2.175824,2.193553,2.232234,2.162124,2.288645,2.249157,2.270110,2.267692,2.187106,2.235458,2.192747,2.348278,2.204029,2.079121,2.191941,2.220952,2.220146,2.149231,2.159707,2.141172,2.149231,2.190330,2.221758,2.127472,2.150842,2.237070,2.121831,2.131502,2.150037,2.226593,2.228205,2.136337,2.246740
2026-06-01T11:52:39.625,1.244,19,272693,2377744,V,2.397436,2.371648,2.355531,2.425641,2.336190,2.357949,2.399048,2.462711,2.436923,2.437729,2.468352,2.447399,2.421612,2.501392,1.917949,2.108132,2.174212,2.192747,2.184689,2.161319,2.287033,2.200000,2.269304,2.269304,2.188718,2.224176,2.229817,2.353113,2.200806,2.087179,2.189524,2.214505,2.216117,2.147619,2.158095,2.137143,2.137949,2.187912,2.216117,2.129084,2.151648,2.237070,2.121026,2.117802,2.153260,2.226593,2.220952,2.134725,2.248352
2026-06-01T11:52:39.625,1.244,20,272694,2377753,V,2.426447,2.372454,2.356337,2.415971,2.335385,2.393407,2.397436,2.461905,2.429670,2.432894,2.463516,2.441758,2.424029,2.501392,1.917143,2.111355,2.171795,2.189524,2.213700,2.160513,2.279780,2.233040,2.239487,2.266886,2.187912,2.213700,2.226593,2.345861,2.200806,2.123443,2.189524,2.217729,2.216923,2.171795,2.155678,2.135531,2.141978,2.187106,2.221758,2.127472,2.155678,2.237875,2.126667,2.130696,2.157289,2.227399,2.219341,2.125055,2.244322
2026-06-01T11:52:39.626,1.244,21,272695,2377762,V,2.401465,2.370037,2.356337,2.413553,2.336996,2.359560,2.390183,2.461905,2.427253,2.435311,2.465128,2.444176,2.422418,2.502198,1.914725,2.092820,2.175018,2.187106,2.211282,2.207253,2.279780,2.233040,2.270916,2.267692,2.190330,2.224982,2.227399,2.350696,2.177436,2.092820,2.209670,2.220952,2.213700,2.150842,2.157289,2.142784,2.151648,2.191135,2.222564,2.153260,2.154872,2.239487,2.126667,2.133919,2.152454,2.228205,2.216923,2.166154,2.247546
2026-06-01T11:52:39.626,1.244,22,272696,2377771,V,2.408718,2.372454,2.340220,2.461905,2.336190,2.399048,2.402271,2.461905,2.426447,2.435311,2.465128,2.440952,2.423223,2.502198,1.917949,2.083150,2.175018,2.191135,2.215311,2.160513,2.266886,2.233040,2.269304,2.269304,2.184689,2.223370,2.229817,2.372454,2.200000,2.077509,2.191135,2.218535,2.218535,2.150037,2.156483,2.144396,2.149231,2.193553,2.190330,2.127472,2.154066,2.225787,2.125861,2.133114,2.152454,2.227399,2.218535,2.136337,2.250769
2026-06-01T11:52:39.626,1.244,23,272697,2377779,V,2.406300,2.371648,2.357143,2.424029,2.336996,2.359560,2.399048,2.462711,2.429670,2.436117,2.465934,2.440146,2.426447,2.502198,1.918755,2.108132,2.174212,2.188718,2.213700,2.163736,2.283809,2.237070,2.270110,2.249157,2.186300,2.224176,2.228205,2.350696,2.203223,2.108938,2.192747,2.226593,2.216923,2.147619,2.159707,2.121026,2.146813,2.195165,2.223370,2.133919,2.153260,2.240293,2.126667,2.131502,2.154066,2.226593,2.216923,2.141172,2.275751
2026-06-01T11:52:39.626,1.244,24,272698,2377788,V,2.405494,2.370037,2.356337,2.424835,2.335385,2.362784,2.400659,2.461905,2.429670,2.435311,2.467546,2.443370,2.424835,2.488498,1.917949,2.111355,2.172601,2.188718,2.212894,2.149231,2.280586,2.227399,2.277363,2.267692,2.187106,2.222564,2.234652,2.346667,2.200806,2.087985,2.192747,2.220146,2.230623,2.146813,2.156483,2.127472,2.146007,2.188718,2.222564,2.125055,2.090403,2.242711,2.125861,2.127472,2.153260,2.228205,2.215311,2.137949,2.247546
