timestamp_iso,elapsed_sec,host_frame_index,device_frame_index,device_millis,value_unit,R1C1,R1C2,R1C3,R1C4,R1C5,R1C6,R1C7,R2C1,R2C2,R2C3,R2C4,R2C5,R2C6,R2C7,R3C1,R3C2,R3C3,R3C4,R3C5,R3C6,R3C7,R4C1,R4C2,R4C3,R4C4,R4C5,R4C6,R4C7,R5C1,R5C2,R5C3,R5C4,R5C5,R5C6,R5C7,R6C1,R6C2,R6C3,R6C4,R6C5,R6C6,R6C7,R7C1,R7C2,R7C3,R7C4,R7C5,R7C6,R7C7
2026-06-01T11:58:15.941,1.244,1,311263,2713913,V,2.518315,2.474798,2.388572,2.435311,2.429670,2.439341,2.457070,2.443370,2.384542,2.281392,2.260440,2.394212,2.366007,2.418388,2.162930,2.248352,2.212894,2.213700,2.314432,2.256410,2.360366,2.262051,2.256410,2.062198,2.004982,2.199194,2.206447,2.267692,2.331355,2.211282,2.194359,2.179853,2.298315,2.248352,2.221758,2.264469,2.236264,2.205641,2.165348,2.196777,2.212894,2.276557,2.173407,2.172601,2.051722,2.141172,2.283809,2.130696,2.230623
2026-06-01T11:58:15.942,1.246,2,311264,2713921,V,2.518315,2.472381,2.387766,2.431282,2.431282,2.434505,2.445787,2.441758,2.382124,2.278168,2.263663,2.389377,2.362784,2.453846,2.161319,2.246740,2.233846,2.212894,2.311209,2.246740,2.353919,2.265275,2.220952,2.062198,2.001758,2.180659,2.208864,2.264469,2.332161,2.204835,2.208059,2.179048,2.299121,2.248352,2.227399,2.264469,2.211282,2.193553,2.162930,2.187912,2.217729,2.271722,2.155678,2.177436,2.083956,2.137143,2.233846,2.157289,2.233846
2026-06-01T11:58:15.942,1.246,3,311265,2713930,V,2.508645,2.473993,2.390183,2.435311,2.434505,2.430476,2.429670,2.441758,2.385348,2.280586,2.262051,2.389377,2.348278,2.415165,2.156483,2.246740,2.208059,2.216117,2.316044,2.253993,2.355531,2.270110,2.256410,2.067839,2.000146,2.200806,2.205641,2.270916,2.332967,2.204029,2.211282,2.179048,2.291062,2.245128,2.239487,2.281392,2.210476,2.230623,2.165348,2.185494,2.220146,2.297509,2.176630,2.177436,2.062198,2.112967,2.230623,2.157289,2.228205
2026-06-01T11:58:15.943,1.246,4,311266,2713939,V,2.518315,2.472381,2.378901,2.432894,2.432894,2.433700,2.451428,2.442564,2.349890,2.282198,2.259634,2.389377,2.366007,2.412747,2.163736,2.253993,2.204835,2.212088,2.311209,2.253993,2.359560,2.242711,2.261245,2.062198,2.002564,2.199194,2.204029,2.263663,2.331355,2.204835,2.206447,2.180659,2.299121,2.249157,2.229817,2.264469,2.208059,2.205641,2.170183,2.192747,2.187106,2.275751,2.176630,2.173407,2.067839,2.142784,2.232234,2.154872,2.230623
2026-06-01T11:58:15.943,1.246,5,311267,2713948,V,2.518315,2.473187,2.385348,2.434505,2.430476,2.415971,2.436117,2.442564,2.386154,2.256410,2.260440,2.388572,2.365201,2.444176,2.151648,2.245128,2.209670,2.211282,2.314432,2.253993,2.343443,2.257216,2.257216,2.068645,2.003370,2.191135,2.205641,2.269304,2.333773,2.222564,2.208864,2.181465,2.292674,2.247546,2.229817,2.261245,2.208059,2.204835,2.162930,2.193553,2.231429,2.278168,2.175018,2.179048,2.069451,2.138755,2.232234,2.154872,2.248352
2026-06-01T11:58:15.943,1.246,6,311268,2713956,V,2.516703,2.470769,2.388572,2.435311,2.430476,2.428864,2.463516,2.444176,2.385348,2.282198,2.250769,2.392601,2.360366,2.415971,2.162930,2.246740,2.214505,2.210476,2.313626,2.255604,2.361172,2.272527,2.237070,2.070256,2.005788,2.200806,2.208864,2.267692,2.329744,2.202418,2.206447,2.175018,2.302344,2.245128,2.230623,2.261245,2.208864,2.205641,2.163736,2.196777,2.194359,2.274945,2.175824,2.175018,2.062198,2.141172,2.233846,2.158095,2.229817
2026-06-01T11:58:15.943,1.246,7,311269,2713965,V,2.519927,2.477216,2.386960,2.436117,2.433700,2.434505,2.449817,2.441758,2.384542,2.279780,2.262051,2.390183,2.390183,2.420000,2.158095,2.245128,2.203223,2.212088,2.312015,2.253187,2.354725,2.274945,2.255604,2.062198,2.004176,2.198388,2.213700,2.260440,2.332967,2.204835,2.209670,2.178242,2.296703,2.226593,2.225787,2.262051,2.210476,2.208864,2.163736,2.196777,2.220952,2.274945,2.175824,2.173407,2.062198,2.125861,2.233846,2.151648,2.231429
2026-06-01T11:58:15.943,1.246,8,311270,2713974,V,2.517509,2.471575,2.389377,2.436923,2.432088,2.431282,2.449817,2.442564,2.385348,2.278974,2.246740,2.390183,2.366007,2.412747,2.175018,2.246740,2.213700,2.262857,2.314432,2.256410,2.374872,2.271722,2.216923,2.062198,2.004176,2.190330,2.208864,2.264469,2.330549,2.191135,2.207253,2.216923,2.282198,2.248352,2.230623,2.266081,2.213700,2.206447,2.156483,2.202418,2.217729,2.275751,2.181465,2.171795,2.062198,2.139560,2.212894,2.158095,2.224982
2026-06-01T11:58:15.943,1.246,9,311271,2713982,V,2.516703,2.472381,2.387766,2.454652,2.432088,2.437729,2.451428,2.425641,2.381319,2.282198,2.262857,2.388572,2.362784,2.422418,2.158901,2.248352,2.237875,2.215311,2.316044,2.254798,2.353919,2.264469,2.256410,2.062198,2.004176,2.197582,2.206447,2.262857,2.320879,2.207253,2.209670,2.182271,2.299121,2.251575,2.228205,2.290256,2.210476,2.204029,2.161319,2.198388,2.224176,2.278168,2.175824,2.174212,2.062198,2.140366,2.212894,2.162930,2.229011
2026-06-01T11:58:15.943,1.246,10,311272,2713991,V,2.521538,2.471575,2.389377,2.437729,2.433700,2.432088,2.449817,2.440146,2.385348,2.282198,2.261245,2.398242,2.356337,2.414359,2.161319,2.252381,2.216117,2.216117,2.328938,2.255604,2.355531,2.266081,2.255604,2.083956,2.009817,2.202418,2.237875,2.265275,2.333773,2.205641,2.206447,2.179853,2.299927,2.250769,2.230623,2.262857,2.202418,2.204029,2.161319,2.199194,2.216117,2.275751,2.177436,2.175018,2.068645,2.125055,2.231429,2.157289,2.230623
