timestamp_iso,elapsed_sec,host_frame_index,device_frame_index,device_millis,value_unit,R1C1,R1C2,R1C3,R1C4,R1C5,R1C6,R1C7,R2C1,R2C2,R2C3,R2C4,R2C5,R2C6,R2C7,R3C1,R3C2,R3C3,R3C4,R3C5,R3C6,R3C7,R4C1,R4C2,R4C3,R4C4,R4C5,R4C6,R4C7,R5C1,R5C2,R5C3,R5C4,R5C5,R5C6,R5C7,R6C1,R6C2,R6C3,R6C4,R6C5,R6C6,R6C7,R7C1,R7C2,R7C3,R7C4,R7C5,R7C6,R7C7
2026-06-01T11:52:25.212,1.191,1,271027,2363224,V,2.407912,2.370842,2.357949,2.422418,2.332967,2.360366,2.383736,2.463516,2.431282,2.435311,2.466740,2.441758,2.419194,2.503004,1.928425,2.070256,2.175824,2.190330,2.212088,2.163736,2.287839,2.237875,2.271722,2.269304,2.188718,2.223370,2.232234,2.351502,2.204029,2.092015,2.198388,2.228205,2.214505,2.157289,2.176630,2.147619,2.137949,2.195971,2.228205,2.133919,2.156483,2.253187,2.127472,2.137143,2.156483,2.230623,2.220146,2.143590,2.254798
2026-06-01T11:52:25.212,1.191,2,271028,2363233,V,2.386154,2.370037,2.361978,2.429670,2.332161,2.361172,2.399853,2.463516,2.425641,2.436117,2.463516,2.444176,2.429670,2.531209,1.920366,2.110549,2.174212,2.192747,2.216117,2.171795,2.290256,2.239487,2.266081,2.270916,2.191135,2.224982,2.231429,2.351502,2.195165,2.094432,2.201612,2.211282,2.216117,2.152454,2.163736,2.146007,2.153260,2.195165,2.223370,2.130696,2.176630,2.243516,2.128278,2.112967,2.158095,2.231429,2.218535,2.141172,2.253993
2026-06-01T11:52:25.212,1.191,3,271029,2363241,V,2.410330,2.356337,2.354725,2.424029,2.333773,2.359560,2.394212,2.463516,2.428864,2.427253,2.465934,2.445787,2.433700,2.503809,1.925201,2.109744,2.175824,2.193553,2.212088,2.153260,2.286227,2.242711,2.264469,2.288645,2.195165,2.228205,2.249963,2.353113,2.204029,2.096044,2.202418,2.229817,2.219341,2.151648,2.173407,2.146007,2.159707,2.191135,2.226593,2.127472,2.161319,2.245128,2.125861,2.137949,2.159707,2.227399,2.212894,2.141172,2.253993
2026-06-01T11:52:25.212,1.191,4,271030,2363250,V,2.403883,2.375678,2.356337,2.452235,2.333773,2.359560,2.421612,2.462711,2.432894,2.423223,2.469157,2.446593,2.424029,2.501392,1.923590,2.112967,2.178242,2.188718,2.216923,2.162930,2.287033,2.241099,2.275751,2.268498,2.191941,2.236264,2.233846,2.344249,2.206447,2.096850,2.200806,2.229011,2.216923,2.154066,2.157289,2.151648,2.150842,2.195165,2.228205,2.127472,2.170989,2.239487,2.127472,2.125861,2.154872,2.223370,2.221758,2.158095,2.251575
2026-06-01T11:52:25.213,1.191,5,271031,2363259,V,2.411941,2.410330,2.359560,2.427253,2.332967,2.352308,2.397436,2.474798,2.430476,2.449011,2.464322,2.444176,2.425641,2.507033,1.921172,2.111355,2.181465,2.183883,2.218535,2.160513,2.288645,2.241099,2.277363,2.278974,2.194359,2.229011,2.238681,2.350696,2.207253,2.097656,2.200000,2.229817,2.212894,2.147619,2.168571,2.145201,2.148425,2.194359,2.221758,2.122637,2.157289,2.216923,2.129084,2.133919,2.157289,2.238681,2.217729,2.142784,2.253187
2026-06-01T11:52:25.213,1.191,6,271032,2363268,V,2.405494,2.372454,2.358755,2.427253,2.333773,2.361172,2.398242,2.465128,2.432894,2.436117,2.471575,2.445787,2.424835,2.505421,1.917143,2.110549,2.178242,2.194359,2.214505,2.165348,2.284615,2.239487,2.275751,2.272527,2.194359,2.227399,2.237070,2.353919,2.205641,2.095238,2.200806,2.229817,2.198388,2.184689,2.134725,2.145201,2.152454,2.195971,2.228205,2.128278,2.154066,2.236264,2.129084,2.139560,2.157289,2.230623,2.224176,2.143590,2.253187
2026-06-01T11:52:25.213,1.192,7,271033,2363276,V,2.407106,2.370842,2.357143,2.408718,2.332967,2.360366,2.399048,2.460293,2.428864,2.436923,2.465128,2.444176,2.424029,2.504615,1.919560,2.109744,2.177436,2.195165,2.214505,2.166154,2.287033,2.245128,2.274945,2.272527,2.189524,2.226593,2.233040,2.346667,2.203223,2.097656,2.198388,2.229817,2.241905,2.154872,2.158901,2.162124,2.153260,2.191941,2.224982,2.129890,2.158095,2.248352,2.126667,2.132308,2.168571,2.229817,2.217729,2.133919,2.257216
2026-06-01T11:52:25.213,1.192,8,271034,2363285,V,2.401465,2.393407,2.358755,2.434505,2.332967,2.357949,2.408718,2.464322,2.436117,2.433700,2.466740,2.443370,2.424835,2.503809,1.928425,2.108132,2.174212,2.194359,2.195165,2.166154,2.285421,2.240293,2.278974,2.272527,2.191135,2.226593,2.233846,2.350696,2.203223,2.128278,2.200806,2.227399,2.216117,2.153260,2.163736,2.146813,2.150037,2.194359,2.220952,2.103297,2.154872,2.241905,2.125861,2.132308,2.154872,2.230623,2.217729,2.139560,2.249963
2026-06-01T11:52:25.213,1.192,9,271035,2363294,V,2.390989,2.361978,2.355531,2.422418,2.332161,2.359560,2.398242,2.462711,2.427253,2.430476,2.464322,2.451428,2.423223,2.489304,1.925201,2.107326,2.175824,2.192747,2.221758,2.162124,2.286227,2.239487,2.282198,2.273333,2.191135,2.233040,2.234652,2.352308,2.227399,2.096044,2.195165,2.228205,2.229011,2.151648,2.163736,2.147619,2.174212,2.194359,2.227399,2.129890,2.126667,2.245128,2.125055,2.129084,2.156483,2.229817,2.245934,2.117802,2.250769
2026-06-01T11:52:25.213,1.192,10,271036,2363302,V,2.404689,2.374066,2.353113,2.462711,2.331355,2.359560,2.398242,2.461905,2.446593,2.431282,2.468352,2.481245,2.424835,2.503004,1.920366,2.110549,2.176630,2.197582,2.212088,2.160513,2.281392,2.239487,2.274139,2.277363,2.195165,2.222564,2.232234,2.349084,2.207253,2.096850,2.198388,2.220146,2.213700,2.151648,2.161319,2.145201,2.150037,2.192747,2.212088,2.126667,2.156483,2.245128,2.129084,2.138755,2.154066,2.230623,2.217729,2.141978,2.253187
2026-06-01T11:52:25.213,1.192,11,271037,2363311,V,2.407106,2.366007,2.355531,2.424835,2.330549,2.355531,2.395824,2.462711,2.426447,2.451428,2.476410,2.432894,2.424029,2.501392,1.919560,2.104103,2.176630,2.195165,2.216117,2.160513,2.287033,2.240293,2.275751,2.272527,2.190330,2.224982,2.231429,2.350696,2.197582,2.092820,2.197582,2.229011,2.214505,2.154066,2.161319,2.145201,2.153260,2.191941,2.221758,2.128278,2.161319,2.249963,2.125861,2.137949,2.130696,2.230623,2.216923,2.145201,2.253993
2026-06-01T11:52:25.213,1.192,12,271038,2363320,V,2.419194,2.368425,2.357949,2.427253,2.332967,2.359560,2.395824,2.463516,2.430476,2.436923,2.470769,2.444982,2.422418,2.503809,1.918755,2.110549,2.175824,2.196777,2.206447,2.165348,2.287839,2.241099,2.274139,2.274945,2.195971,2.229817,2.229817,2.354725,2.204029,2.140366,2.198388,2.228205,2.221758,2.156483,2.160513,2.147619,2.161319,2.195165,2.225787,2.132308,2.161319,2.246740,2.127472,2.137143,2.157289,2.221758,2.220952,2.152454,2.252381
2026-06-01T11:52:25.213,1.192,13,271039,2363329,V,2.407106,2.367619,2.355531,2.426447,2.332967,2.360366,2.386154,2.464322,2.426447,2.436923,2.463516,2.436923,2.423223,2.504615,1.921172,2.111355,2.172601,2.168571,2.210476,2.162124,2.283809,2.240293,2.277363,2.276557,2.184689,2.211282,2.232234,2.352308,2.208059,2.094432,2.198388,2.230623,2.218535,2.153260,2.165348,2.145201,2.153260,2.196777,2.229011,2.129890,2.159707,2.245128,2.126667,2.147619,2.150842,2.230623,2.208864,2.141172,2.251575
2026-06-01T11:52:25.213,1.192,14,271040,2363337,V,2.391795,2.365201,2.353919,2.433700,2.332967,2.343443,2.394212,2.462711,2.436117,2.436117,2.469963,2.482051,2.423223,2.502198,1.917949,2.110549,2.172601,2.190330,2.213700,2.163736,2.286227,2.239487,2.292674,2.274945,2.192747,2.227399,2.234652,2.350696,2.204835,2.095238,2.197582,2.228205,2.216117,2.150842,2.161319,2.144396,2.158901,2.195165,2.223370,2.129084,2.154872,2.253187,2.123443,2.134725,2.155678,2.228205,2.217729,2.133919,2.252381
2026-06-01T11:52:25.213,1.192,15,271041,2363346,V,2.404689,2.371648,2.358755,2.424029,2.334579,2.353113,2.399853,2.462711,2.429670,2.422418,2.466740,2.441758,2.422418,2.504615,1.921978,2.094432,2.177436,2.206447,2.212894,2.164542,2.286227,2.237875,2.274139,2.272527,2.191135,2.229011,2.233846,2.351502,2.203223,2.094432,2.221758,2.229011,2.216117,2.153260,2.163736,2.143590,2.154872,2.194359,2.227399,2.129084,2.156483,2.244322,2.126667,2.137143,2.155678,2.229011,2.217729,2.146813,2.237070
2026-06-01T11:52:25.213,1.192,16,271042,2363355,V,2.407912,2.371648,2.353919,2.411941,2.332967,2.390989,2.396630,2.464322,2.429670,2.475604,2.465934,2.444176,2.423223,2.503809,1.921172,2.110549,2.180659,2.193553,2.212088,2.162930,2.287033,2.244322,2.278974,2.268498,2.161319,2.224176,2.234652,2.348278,2.183883,2.096850,2.196777,2.229011,2.218535,2.142784,2.162124,2.143590,2.150842,2.191941,2.223370,2.129084,2.155678,2.245934,2.165348,2.137949,2.154066,2.230623,2.220952,2.140366,2.254798
2026-06-01T11:52:25.213,1.192,17,271043,2363363,V,2.404689,2.371648,2.350696,2.462711,2.329744,2.359560,2.400659,2.464322,2.431282,2.422418,2.469157,2.444176,2.425641,2.511868,1.924396,2.111355,2.180659,2.189524,2.209670,2.152454,2.286227,2.244322,2.273333,2.275751,2.190330,2.225787,2.238681,2.353113,2.212894,2.096044,2.204029,2.231429,2.204029,2.152454,2.161319,2.147619,2.149231,2.194359,2.229011,2.127472,2.146007,2.245934,2.127472,2.136337,2.154872,2.231429,2.220146,2.141978,2.238681
2026-06-01T11:52:25.213,1.192,18,271044,2363372,V,2.406300,2.375678,2.354725,2.424835,2.333773,2.347472,2.395018,2.462711,2.431282,2.439341,2.469157,2.445787,2.424029,2.502198,1.926007,2.112967,2.177436,2.194359,2.213700,2.161319,2.287839,2.237875,2.277363,2.284615,2.196777,2.226593,2.235458,2.350696,2.204835,2.096044,2.199194,2.229011,2.218535,2.155678,2.158901,2.145201,2.153260,2.197582,2.228205,2.127472,2.153260,2.246740,2.119414,2.138755,2.154066,2.234652,2.219341,2.142784,2.251575
2026-06-01T11:52:25.214,1.192,19,271045,2363381,V,2.407106,2.374872,2.358755,2.407912,2.333773,2.357143,2.398242,2.465934,2.428864,2.432894,2.465934,2.444982,2.424029,2.502198,1.919560,2.113773,2.175018,2.194359,2.215311,2.165348,2.285421,2.242711,2.276557,2.270916,2.191135,2.227399,2.233040,2.351502,2.201612,2.093626,2.199194,2.229817,2.216923,2.151648,2.156483,2.147619,2.152454,2.194359,2.225787,2.127472,2.156483,2.247546,2.134725,2.136337,2.154066,2.230623,2.216923,2.139560,2.217729
2026-06-01T11:52:25.214,1.193,20,271046,2363390,V,2.406300,2.369231,2.360366,2.450623,2.333773,2.357949,2.400659,2.463516,2.430476,2.436117,2.473187,2.444176,2.424835,2.504615,1.920366,2.112161,2.176630,2.191941,2.208059,2.162124,2.321685,2.241099,2.277363,2.271722,2.192747,2.224982,2.249963,2.349890,2.196777,2.095238,2.195971,2.228205,2.219341,2.154872,2.160513,2.148425,2.158901,2.192747,2.210476,2.127472,2.157289,2.249963,2.124249,2.135531,2.158095,2.231429,2.217729,2.142784,2.249963
2026-06-01T11:52:25.214,1.193,21,271047,2363398,V,2.406300,2.367619,2.357143,2.424029,2.333773,2.358755,2.399048,2.462711,2.428864,2.432088,2.465934,2.443370,2.423223,2.502198,1.921978,2.108132,2.156483,2.194359,2.215311,2.166154,2.286227,2.241099,2.274945,2.272527,2.185494,2.223370,2.231429,2.351502,2.205641,2.108938,2.195165,2.242711,2.261245,2.155678,2.154872,2.143590,2.153260,2.196777,2.229011,2.145201,2.154066,2.246740,2.124249,2.133919,2.154872,2.230623,2.218535,2.138755,2.252381
2026-06-01T11:52:25.214,1.193,22,271048,2363407,V,2.409524,2.373260,2.356337,2.425641,2.333773,2.360366,2.399853,2.464322,2.429670,2.436923,2.469157,2.441758,2.424029,2.507033,1.913919,2.114579,2.177436,2.199194,2.213700,2.162930,2.287033,2.237875,2.279780,2.270110,2.191941,2.226593,2.234652,2.351502,2.202418,2.071062,2.194359,2.226593,2.212894,2.154066,2.158901,2.145201,2.152454,2.192747,2.228205,2.130696,2.183077,2.247546,2.126667,2.147619,2.143590,2.231429,2.212894,2.142784,2.254798
2026-06-01T11:52:25.214,1.193,23,271049,2363416,V,2.407106,2.359560,2.353919,2.424835,2.333773,2.360366,2.386154,2.463516,2.432894,2.436923,2.465934,2.444982,2.424029,2.503809,1.894579,2.108938,2.176630,2.205641,2.213700,2.163736,2.285421,2.240293,2.282198,2.273333,2.189524,2.228205,2.237875,2.352308,2.202418,2.096850,2.195971,2.229817,2.216117,2.153260,2.162124,2.145201,2.153260,2.193553,2.225787,2.131502,2.158901,2.247546,2.127472,2.137949,2.150842,2.231429,2.218535,2.140366,2.252381
2026-06-01T11:52:25.214,1.193,24,271050,2363424,V,2.405494,2.370037,2.356337,2.420000,2.335385,2.361978,2.398242,2.464322,2.453846,2.436923,2.465128,2.448205,2.425641,2.502198,1.917949,2.112161,2.176630,2.195165,2.211282,2.165348,2.286227,2.234652,2.276557,2.272527,2.191941,2.215311,2.225787,2.388572,2.175824,2.097656,2.195971,2.227399,2.217729,2.153260,2.170989,2.154066,2.152454,2.198388,2.228205,2.129084,2.156483,2.249157,2.127472,2.136337,2.156483,2.210476,2.221758,2.140366,2.254798
2026-06-01T11:52:25.214,1.193,25,271051,2363433,V,2.408718,2.371648,2.349084,2.425641,2.334579,2.363590,2.399853,2.464322,2.432088,2.436117,2.464322,2.494139,2.419194,2.503809,1.921172,2.112161,2.175824,2.191135,2.213700,2.166154,2.287033,2.264469,2.274139,2.271722,2.185494,2.225787,2.245128,2.349890,2.201612,2.095238,2.204029,2.237070,2.212088,2.153260,2.176630,2.146813,2.166960,2.197582,2.226593,2.127472,2.156483,2.245128,2.127472,2.134725,2.152454,2.230623,2.217729,2.146813,2.253993
2026-06-01T11:52:25.214,1.193,26,271052,2363442,V,2.407912,2.372454,2.362784,2.411135,2.335385,2.361172,2.401465,2.462711,2.419194,2.436117,2.465934,2.440146,2.424029,2.501392,1.921172,2.091209,2.178242,2.218535,2.215311,2.165348,2.287839,2.241099,2.273333,2.271722,2.193553,2.231429,2.233846,2.351502,2.203223,2.095238,2.198388,2.229011,2.216117,2.154066,2.160513,2.146007,2.151648,2.195165,2.219341,2.131502,2.157289,2.245934,2.128278,2.158095,2.155678,2.229817,2.218535,2.143590,2.250769
